standard_code,level,variant_no,template_text
6수04-02,보통,1,안내된 절차에 따라 자료를 띠그래프나 원그래프로 나타내고 간단한 사실을 찾아봄.
6수04-02,보통,2,그래프로 자료를 나타내는 기초 방법을 익히며 조금씩 해석 능력을 키워감.
6수04-03,매우잘함,1,"탐구 문제를 설정하고 자료를 수집, 정리하여 적절한 그래프로 나타내며 이를 논리적으로 해석함."
6수04-03,매우잘함,2,스스로 탐구 문제를 세우고 자료를 체계적으로 정리하여 그래프로 나타내고 능숙하게 해석함.
6수04-03,잘함,1,"탐구 문제에 맞는 자료를 수집, 정리하여 적절한 그래프로 나타내고 해석함."
6수04-03,잘함,2,탐구 문제에 따라 자료를 정리하여 그래프로 표현하고 해석할 수 있음.
6수04-03,보통,1,안내된 절차에 따라 자료를 적절한 그래프로 나타내고 간단한 사실을 찾아봄.
6수04-03,보통,2,자료를 그래프로 정리하는 기초 활동을 통해 조금씩 해석 능력을 키워감.
6수04-04,매우잘함,1,실생활에서 여러 사건이 일어날 가능성을 말로 표현하고 이를 비교하여 논리적으로 설명함.
6수04-04,매우잘함,2,다양한 사건의 가능성을 말로 능숙하게 표현하고 이를 비교하여 명확히 설명함.
6수04-04,잘함,1,주어진 사건이 일어날 가능성을 말로 표현하고 이를 정확하게 비교함.
6수04-04,잘함,2,사건이 일어날 가능성을 말로 표현하고 비교할 수 있음.
6수04-04,보통,1,안내된 절차에 따라 주어진 사건이 일어날 가능성을 말로 표현해 봄.
6수04-04,보통,2,사건의 가능성을 말로 나타내는 기초 능력을 조금씩 키워 나감.
6수04-05,매우잘함,1,실생활의 간단한 사건에 대해 가능성을 수로 표현하고 그 이유를 논리적으로 설명함.
6수04-05,매우잘함,2,사건이 일어날 가능성을 수로 나타내는 원리를 깊이 이해하고 명확히 설명함.
6수04-05,잘함,1,실생활의 간단한 사건에 대해 가능성을 수로 정확하게 표현함.
6수04-05,잘함,2,사건이 일어날 가능성을 수로 나타낼 수 있음.
6수04-05,보통,1,"안내된 절차에 따라 간단한 사건의 가능성을 0, 1/2, 1로 구분해 봄."
6수04-05,보통,2,가능성을 수로 나타내는 기초 개념을 조금씩 익혀 나감.
6수04-06,매우잘함,1,실험 결과를 나타낸 자료를 보고 가능성을 예상하고 이에 근거해 적절한 판단을 내림.
6수04-06,매우잘함,2,실험 자료를 분석하여 가능성을 능숙하게 예상하고 타당한 판단을 이끌어냄.
6수04-06,잘함,1,간단한 실험 결과를 나타낸 자료를 보고 가능성을 정확하게 예상함.
6수04-06,잘함,2,실험 결과 자료를 보고 가능성을 예상할 수 있음.
6수04-06,보통,1,안내된 절차에 따라 간단한 실험 결과 자료를 보고 가능성을 예상해 봄.
6수04-06,보통,2,실험 자료를 보고 가능성을 예상하는 기초 능력을 조금씩 키워 나감.
6실01-01,매우잘함,1,아동기 발달 특징과 성장발달에 필요한 조건 및 방법을 깊이 있게 탐색하고 발달의 개인차를 이해하여 자신과 타인을 존중함.
6실01-01,매우잘함,2,아동기 발달의 특징을 정확히 이해하고 성장발달 조건과 방법을 탐색하며 자신과 타인의 발달을 존중하는 태도를 보임.
6실01-01,잘함,1,아동기 발달 특징과 성장발달에 필요한 조건 및 방법을 탐색하고 자신과 타인의 발달을 긍정적으로 수용함.
6실01-01,잘함,2,아동기의 발달 특징을 이해하고 성장에 필요한 조건과 방법을 탐색하며 타인의 발달을 긍정적으로 받아들임.
6실01-01,보통,1,아동기 발달의 특징을 이해하며 성장발달에 필요한 조건을 확인해 나가는 모습을 보임.
6실01-01,보통,2,아동기 발달 특징에 관심을 갖고 성장에 필요한 조건을 차츰 확인해 가는 태도를 보임.
6실01-02,매우잘함,1,건강한 발달을 위한 자기 관리의 필요성을 이해하고 올바른 생활습관과 태도를 스스로 계획하여 꾸준히 실천함.
6실01-02,매우잘함,2,건강한 발달에 필요한 자기 관리 방법을 이해하고 일상 속 올바른 생활습관 형성 계획을 세워 성실히 실천함.
6실01-02,잘함,1,건강한 발달을 위한 자기 관리의 필요성을 이해하고 올바른 생활습관과 태도를 갖도록 계획함.
6실01-02,잘함,2,건강한 발달에 필요한 자기 관리 방법을 이해하고 일상 속 바른 생활습관 형성 계획을 세움.
6실01-02,보통,1,건강한 발달을 위한 조건을 이해하며 일상 속 자기 관리 방법을 탐색해 나가는 모습을 보임.
6실01-02,보통,2,건강한 발달의 조건에 관심을 갖고 자기 관리 방법을 차근차근 탐색함.
6실01-03,매우잘함,1,가족원 모두에게 다양한 요구가 있음을 깊이 이해하고 서로에 대한 배려와 돌봄을 적극적으로 실천함.
6실01-03,매우잘함,2,건강한 가정생활을 위한 가족원의 다양한 요구를 이해하고 서로 배려하고 돌보는 태도를 몸소 실천함.
6실01-03,잘함,1,가족원 모두에게 다양한 요구가 있음을 이해하고 서로에 대한 배려와 돌봄이 필요함을 인식함.
6실01-03,잘함,2,건강한 가정생활을 위해 가족원의 요구를 이해하고 배려와 돌봄의 필요성을 인식함.
6실01-03,보통,1,가족에게 가정생활 속 다양한 요구가 있음을 이해하며 배려의 의미를 점차 알아감.
6실01-03,보통,2,가족원마다 다양한 요구가 있음을 이해하고 서로를 배려하는 마음을 키워감.
6실01-04,매우잘함,1,"균형 잡힌 식사의 중요성과 조건을 이해하고 자신의 식습관을 검토, 평가하여 건강한 식습관 형성을 실천함."
6실01-04,매우잘함,2,균형 잡힌 식사의 조건을 깊이 이해하고 자신의 식습관을 스스로 평가하여 건강한 식습관 형성에 힘씀.
6실01-04,잘함,1,균형 잡힌 식사의 중요성과 조건을 이해하고 자신의 식습관을 검토하며 건강한 식습관에 관심을 가짐.
6실01-04,잘함,2,균형 잡힌 식사의 조건을 이해하고 자신의 식습관을 점검하며 건강한 식습관 형성에 관심을 보임.
6실01-04,보통,1,균형 잡힌 식사의 중요성을 이해하고 자신의 식습관을 차근차근 확인해 봄.
6실01-04,보통,2,균형 잡힌 식사에 관심을 갖고 자신의 식습관을 확인하는 모습을 보임.
6실01-05,매우잘함,1,"옷의 기능을 이해하고 평소 옷차림을 검토, 평가하여 건강하고 적절한 옷차림을 주도적으로 실천함."
6실01-05,매우잘함,2,옷의 기능을 깊이 이해하고 자신의 옷차림을 스스로 점검하여 건강하고 적절한 옷 입기를 실천함.
6실01-05,잘함,1,옷의 기능을 이해하고 평소 자신의 옷차림에 대해 검토하고 평가함.
6실01-05,잘함,2,옷의 기능을 이해하고 자신의 옷차림을 점검하며 건강한 옷 입기에 관심을 가짐.
6실01-05,보통,1,옷의 기능을 이해하고 자신의 옷차림을 조금씩 검토해 봄.
6실01-05,보통,2,옷의 기능에 관심을 갖고 자신의 옷차림을 확인해 보는 태도를 보임.
6실01-06,매우잘함,1,가정일의 가치와 중요성을 이해하고 가정일의 종류를 분석하여 실제 가정일 수행에 적극적으로 참여함.
6실01-06,매우잘함,2,가정일이 가정생활에 미치는 영향을 이해하고 필요한 가정일의 종류를 분석하여 스스로 참여함.
6실01-06,잘함,1,가정일의 가치와 중요성을 이해하고 가정생활에 필요한 가정일의 종류를 탐색함.
6실01-06,잘함,2,가정일이 가정생활 유지에 필요함을 이해하고 다양한 가정일의 종류를 탐색함.
6실01-06,보통,1,가정일의 중요성과 가치를 이해하는 모습을 보임.
6실01-06,보통,2,가정일이 지닌 가치를 이해하며 관심을 갖는 태도를 보임.
6실01-07,매우잘함,1,직업과 진로 발달 계획의 필요성을 이해하고 자신의 특성을 스스로 탐색하여 진로 발달계획을 수립함.
6실01-07,매우잘함,2,직업의 필요성을 깊이 이해하고 적성과 흥미를 스스로 탐색하여 자신만의 진로 계획을 주도적으로 세움.
6실01-07,잘함,1,직업과 진로 발달 계획의 필요성을 이해하고 자신의 진로 발달계획을 세움.
6실01-07,잘함,2,직업의 필요성을 이해하고 적성과 흥미에 따라 진로 발달계획을 세움.
6실01-07,보통,1,직업의 필요성과 진로 발달 계획의 필요성을 이해함.
6실01-07,보통,2,직업과 진로 계획에 관심을 갖고 그 필요성을 이해해 감.
6실02-01,매우잘함,1,시간과 용돈 등 생활자원의 제한성을 깊이 이해하고 사용가치를 높이는 방법을 탐색하며 자원을 소중히 여김.
6실02-01,매우잘함,2,생활자원의 중요성과 제한성을 깊이 이해하고 사용가치를 높이는 다양한 방법을 스스로 탐색함.
6실02-01,잘함,1,시간이나 용돈 같은 생활자원의 제한성을 이해하고 사용가치를 높이는 방법을 탐색함.
6실02-01,잘함,2,생활자원의 중요성과 제한성을 이해하고 자원의 사용가치를 높이는 방법을 탐색함.
6실02-01,보통,1,생활자원의 제한성을 알고 사용가치를 확인해 보는 태도를 보임.
6실02-01,보통,2,시간과 용돈 등 생활자원에 관심을 갖고 사용가치를 확인함.
6실02-02,매우잘함,1,"생활자원 관리의 필요성과 중요성을 이해하고 합리적인 방법으로 보관, 활용하며 소중히 여기는 태도를 보임."
6실02-02,매우잘함,2,"생활자원 관리와 보관, 활용의 중요성을 깊이 이해하고 합리적인 관리 방법을 실천함."
6실02-02,잘함,1,"생활자원 관리의 필요성과 중요성을 이해하고 합리적인 방법으로 자원을 보관, 활용함."
6실02-02,잘함,2,생활자원 관리의 필요성을 이해하고 자원을 합리적으로 보관하고 활용함.
6실02-02,보통,1,생활자원 관리의 필요성을 이해하고 보관과 활용방법을 익혀감.
6실02-02,보통,2,생활자원 관리에 관심을 갖고 보관과 활용방법을 차츰 익혀감.
6실02-03,매우잘함,1,생활자원의 올바른 사용이 환경에 미치는 영향을 이해하고 공동체와 환경을 고려한 관리 방법을 실천하는 태도를 지님.
6실02-03,매우잘함,2,생활자원의 올바른 사용이 가정과 환경에 미치는 영향을 깊이 이해하고 지속가능한 관리 방법을 몸소 실천함.
6실02-03,잘함,1,생활자원의 올바른 사용이 가정과 환경에 도움이 됨을 이해하고 환경을 고려한 관리 방법을 적용함.
6실02-03,잘함,2,생활자원의 올바른 사용과 환경 보호의 관계를 이해하고 재활용 등 관리 방법을 적용함.
6실02-03,보통,1,생활자원의 올바른 사용이 가정과 환경에 도움이 됨을 이해하고 관리 방법을 확인함.
6실02-03,보통,2,생활자원 사용이 환경에 미치는 영향에 관심을 갖고 관리 방법을 확인함.
6실02-04,매우잘함,1,식재료 생산과 선택의 중요성을 이해하고 다양한 맛을 경험하여 식사에 적용하며 친환경 식생활을 실천함.
6실02-04,매우잘함,2,식재료의 생산과 선택의 중요성을 이해하고 고유한 맛을 경험하여 지속가능한 식생활을 실천하려는 태도를 지님.
6실02-04,잘함,1,식재료 생산과 선택의 중요성을 이해하고 다양하고 고유한 맛을 경험하여 자신의 식사에 적용함.
6실02-04,잘함,2,식재료의 생산과 선택의 중요성을 이해하고 여러 식재료의 맛을 경험하여 식사에 반영함.
6실02-04,보통,1,식재료 생산과 선택의 중요성을 이해하고 다양한 맛을 경험해 봄.
6실02-04,보통,2,식재료의 중요성에 관심을 갖고 여러 식재료의 맛을 경험해 봄.
6실02-05,매우잘함,1,식재료가 음식이 되는 조리과정을 이해하고 간식이나 식사를 스스로 만들어 마련하는 식생활을 실천함.
6실02-05,매우잘함,2,조리과정을 깊이 이해하고 간단한 조리로 자신의 간식과 식사를 스스로 마련하는 태도를 지님.
6실02-05,잘함,1,식재료가 음식이 되는 조리과정을 이해하고 간식이나 식사를 간단한 조리로 만들 수 있음.
6실02-05,잘함,2,조리과정을 이해하고 간단한 조리를 통해 자신의 간식이나 식사를 마련함.
6실02-05,보통,1,식재료가 조리를 통해 음식이 되는 과정을 체험을 통해 이해함.
6실02-05,보통,2,조리과정에 관심을 갖고 체험을 통해 차츰 이해해 감.
6실02-06,매우잘함,1,우리나라 밥상차림의 특징을 이해하고 함께 식사하는 즐거움 속에서 식사 예절을 적극적으로 실천함.
6실02-06,매우잘함,2,우리나라 밥상차림을 깊이 이해하고 함께 식사할 때 필요한 예절을 인식하여 몸소 실천함.
6실02-06,잘함,1,우리나라 밥상차림의 특징을 이해하고 함께 식사할 때의 즐거움과 예절의 필요성을 인식함.
6실02-06,잘함,2,우리나라 밥상차림을 이해하고 함께 식사하는 즐거움을 느끼며 예절의 필요성을 인식함.
6실02-06,보통,1,우리나라 밥상차림의 특징을 이해하며 함께 식사하는 즐거움을 경험함.
6실02-06,보통,2,우리나라 밥상차림에 관심을 갖고 함께 식사하는 즐거움을 느낌.
6실02-07,매우잘함,1,의생활 용품이 만들어지는 과정을 탐색하고 구성의 원리와 제작 절차를 이해하여 명확하게 설명함.
6실02-07,매우잘함,2,의생활 용품의 구성 원리와 제작 과정을 깊이 탐색하여 논리적으로 설명하는 능력을 보임.
